id,uuid,user_id,created_at,url,image_url,description,oauth_application_id,place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
215276558,a7ac5fef-dbbb-464f-9db3-af54ba4b8d0e,8135581,2024-05-12 18:03:58 +0200,https://www.inaturalist.org/observations/215276558,https://inaturalist-open-data.s3.amazonaws.com/photos/380590293/medium.jpeg,Squirrel,2,"Caldwell Woods Warming Shelter, Chicago, IL 60646, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
17244159,51eeade2-595e-49e6-bacf-8685574736ce,1165876,2018-10-06 16:49:47 +0200,https://www.inaturalist.org/observations/17244159,https://static.inaturalist.org/photos/26152788/medium.jpeg,Eastern grey squirrel,2,"8457 S Marquette Ave, Chicago, IL 60617, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
20818170,35fde0d0-4ec4-42bd-825c-f38499d75eac,627819,2019-02-28 02:07:16 +0100,https://www.inaturalist.org/observations/20818170,https://inaturalist-open-data.s3.amazonaws.com/photos/32109770/medium.jpeg,,2,"Ronan Park, Chicago, IL 60625, USA",American White-winged Scoter,Melanitta deglandi,White-winged Scoter,Aves,144222
60028276,38f967fa-69dd-4e08-a75b-979043921197,1917176,2020-09-19 02:57:41 +0200,https://www.inaturalist.org/observations/60028276,https://static.inaturalist.org/photos/95957240/medium.jpg,,3,"Montrose Beach, IL, US",Sanderling,Calidris alba,Sanderling,Aves,3849
86933211,a21e2d08-8446-410a-8ec1-7d3b73cb3f20,2518209,2021-07-14 03:34:07 +0200,https://www.inaturalist.org/observations/86933211,https://inaturalist-open-data.s3.amazonaws.com/photos/143298974/medium.jpg,,3,"N Central Park Ave, Chicago, IL, US",Striped Skunk,Mephitis mephitis,Striped Skunk,Mammalia,41880
54988163,fb777540-5673-4335-b1a9-496f33b5de6c,2164440,2020-08-01 02:35:18 +0200,https://www.inaturalist.org/observations/54988163,https://inaturalist-open-data.s3.amazonaws.com/photos/87528057/medium.jpeg,,,"Chicago, IL 60640, USA",Blue-gray Gnatcatcher,Polioptila caerulea,Blue-gray Gnatcatcher,Aves,7493
278543341,290b5644-0c38-43d5-827c-87138c8e0ff5,290296,2025-05-04 23:14:52 +0200,https://www.inaturalist.org/observations/278543341,https://inaturalist-open-data.s3.amazonaws.com/photos/500111407/medium.jpeg,,,"Uptown, Chicago, IL, USA",Northern Rough-winged Swallow,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Aves,11970
194859603,c42f9e2c-f3ac-4a2b-b277-62a211a83bf9,5080451,2023-12-26 03:22:06 +0100,https://www.inaturalist.org/observations/194859603,https://static.inaturalist.org/photos/342640047/medium.jpg,,,LaBagh Woods,浣熊,Procyon lotor,Common Raccoon,Mammalia,41663
292395674,1f278ac0-b59f-447a-ab4e-3c9793c10bd6,6210460,2025-06-24 18:53:03 +0200,https://www.inaturalist.org/observations/292395674,https://inaturalist-open-data.s3.amazonaws.com/photos/526176798/medium.jpg,,2,"Hollywood Park, Chicago, IL, USA",White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
76937473,8d26f75d-cc88-46e8-9a81-daf70a32a720,4315310,2021-05-03 15:54:42 +0200,https://www.inaturalist.org/observations/76937473,https://inaturalist-open-data.s3.amazonaws.com/photos/125826095/medium.jpg,A black squirrel ,3,"N Long Ave, Chicago, IL, US",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
163684665,d9cbd6dc-0a4f-4acc-ba54-f12691ef295f,6243807,2023-05-25 20:23:07 +0200,https://www.inaturalist.org/observations/163684665,https://static.inaturalist.org/photos/283133258/medium.jpg,,3,"W Sunnyside Ave, Chicago, IL, US",,Mammalia,Mammals,Mammalia,40151
56369322,650aec06-3f36-493a-860b-8c3474bd8bd0,1197626,2020-08-14 01:48:28 +0200,https://www.inaturalist.org/observations/56369322,https://inaturalist-open-data.s3.amazonaws.com/photos/89827122/medium.jpg,,3,"Park No. 568, Chicago, IL, US",Indigo Bunting,Passerina cyanea,Indigo Bunting,Aves,10227
303027334,e0f11391-62be-4ce5-be3f-d5f0d17531bd,9389555,2025-08-02 05:01:53 +0200,https://www.inaturalist.org/observations/303027334,https://inaturalist-open-data.s3.amazonaws.com/photos/546152648/medium.jpg,,843,"N Clark St, Chicago, IL, US",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
119594067,72e00d49-21d0-4053-a86e-29ff52516e10,5753151,2022-05-31 17:08:09 +0200,https://www.inaturalist.org/observations/119594067,https://static.inaturalist.org/photos/202187994/medium.jpg,,3,"N Canal St, Chicago, IL, US",House Finch,Haemorhous mexicanus,House Finch,Aves,199840
271582156,41e54c4c-8cb2-42b7-a652-191b2411b88e,1218191,2025-04-20 02:07:04 +0200,https://www.inaturalist.org/observations/271582156,https://static.inaturalist.org/photos/488521401/medium.jpeg,,,"Uptown, Chicago, IL, USA",Nashville Warbler,Leiothlypis ruficapilla,Nashville Warbler,Aves,979753
145197398,5aff5f7a-0c4a-4dea-b54f-aa269ac31af0,2164440,2022-12-27 18:24:39 +0100,https://www.inaturalist.org/observations/145197398,https://inaturalist-open-data.s3.amazonaws.com/photos/249370849/medium.jpeg,,,"Cook County, US-IL, US",Long-eared Owl,Asio otus,Long-eared Owl,Aves,20307
81035925,50dfa37b-cbc7-437c-816d-22003213dcee,3093839,2021-05-31 16:59:26 +0200,https://www.inaturalist.org/observations/81035925,https://inaturalist-open-data.s3.amazonaws.com/photos/132871919/medium.jpeg,,,"3000 W Argyle St, Chicago, IL 60625, USA",Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602
275877731,8f0a11dc-8e9a-4f66-af82-40e2332ecc4d,1675367,2025-04-28 19:33:44 +0200,https://www.inaturalist.org/observations/275877731,https://static.inaturalist.org/photos/495576750/medium.jpeg,,2,"Streeterville, Chicago, IL 60611, USA",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
74210027,2aecd0d2-4bdf-4945-9f25-927350e444bb,2261635,2021-04-17 06:39:28 +0200,https://www.inaturalist.org/observations/74210027,https://static.inaturalist.org/photos/121261697/medium.jpg,,3,"Woodlawn, Chicago, IL, US",American Beaver,Castor canadensis,American Beaver,Mammalia,43794
295609741,e3480c08-ac7f-472c-97e1-41b737f6a79c,1993157,2025-07-06 08:06:57 +0200,https://www.inaturalist.org/observations/295609741,https://inaturalist-open-data.s3.amazonaws.com/photos/532184864/medium.jpg,,,"South Side, Chicago, IL, USA",Eastern Kingbird,Tyrannus tyrannus,Eastern Kingbird,Aves,16782
95005894,47dc6e36-5b59-4a67-9405-376831bce75e,917650,2021-09-16 06:43:44 +0200,https://www.inaturalist.org/observations/95005894,https://inaturalist-open-data.s3.amazonaws.com/photos/157669043/medium.jpeg,,,"Chicago, IL 60640, USA",Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
76295576,30c46f3d-2536-4f71-aae0-b9e826355c37,917650,2021-05-01 23:21:05 +0200,https://www.inaturalist.org/observations/76295576,https://inaturalist-open-data.s3.amazonaws.com/photos/124806440/medium.jpeg,,,"Cook County, US-IL, US",Palm Warbler,Setophaga palmarum,Palm Warbler,Aves,145242
239548353,fbab0cb8-2fa0-4f48-b5f4-f27677fcb4d5,917650,2024-09-03 05:30:37 +0200,https://www.inaturalist.org/observations/239548353,https://inaturalist-open-data.s3.amazonaws.com/photos/426660298/medium.jpg,,,"Uptown, Chicago, IL, USA",Empidonax Flycatchers,Empidonax,Empidonax Flycatchers,Aves,16597
33775769,3f8834c4-c82a-4bb1-855c-abbe7949d073,440570,2019-10-03 01:30:18 +0200,https://www.inaturalist.org/observations/33775769,https://inaturalist-open-data.s3.amazonaws.com/photos/53083233/medium.jpeg,,2,"Cook County, US-IL, US",Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111
249659511,b5942c61-1a1f-4790-93a5-7be179eb6f1c,3772234,2024-10-29 19:10:25 +0100,https://www.inaturalist.org/observations/249659511,https://inaturalist-open-data.s3.amazonaws.com/photos/446327696/medium.jpg,,,"Lincoln Square, Chicago, IL, USA",White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
319594881,d81793d1-b63c-449c-beac-62b08dff5959,5958041,2025-10-08 18:55:11 +0200,https://www.inaturalist.org/observations/319594881,https://inaturalist-open-data.s3.amazonaws.com/photos/577731296/medium.jpg,,843,"W Lower Wacker Dr, Chicago, IL, US",Brown Creeper,Certhia americana,Brown Creeper,Aves,7458
167572651,e10862a6-5520-467e-88f2-7985249e3c59,5849436,2023-06-15 20:42:30 +0200,https://www.inaturalist.org/observations/167572651,https://static.inaturalist.org/photos/290303729/medium.jpg,,3,"LaBagh Woods, Chicago, IL, US",White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
215310250,d50cd009-ff97-4f40-b30d-f3e6f08a7140,8136542,2024-05-12 20:21:00 +0200,https://www.inaturalist.org/observations/215310250,https://static.inaturalist.org/photos/380651453/medium.jpg,,3,"Caldwell Woods (Cook County Forest Preserve), Chicago, IL, US",Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
32706001,d781b83b-4528-4c03-af5a-a173647b7577,68132,2019-09-14 18:50:15 +0200,https://www.inaturalist.org/observations/32706001,https://inaturalist-open-data.s3.amazonaws.com/photos/51315273/medium.jpg,,3,"South Deering, Chicago, IL, US",Great Egret,Ardea alba,Great Egret,Aves,144455
320236194,ee95e143-e3da-4219-ae7b-876a4f26780c,182167,2025-10-11 21:45:30 +0200,https://www.inaturalist.org/observations/320236194,https://inaturalist-open-data.s3.amazonaws.com/photos/578963785/medium.jpg,,,Jackson Park - Wooded Island - Bobolink Meadow,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
122303949,dc0a0f8c-9f37-4901-b7eb-aa53134b958f,2586519,2022-06-18 15:33:09 +0200,https://www.inaturalist.org/observations/122303949,https://static.inaturalist.org/photos/207059716/medium.jpeg,,333,Chicago,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
5427486,412c7c07-d0b9-40de-8e84-d7ae29320435,410741,2017-03-22 20:32:19 +0100,https://www.inaturalist.org/observations/5427486,https://static.inaturalist.org/photos/6675244/medium.jpg,,,"North Park, Chicago, IL, USA",Wood Duck,Aix sponsa,Wood Duck,Aves,7107
281894967,5893fc19-3e92-42e4-aa0e-f2320565ff50,1218191,2025-05-17 23:30:56 +0200,https://www.inaturalist.org/observations/281894967,https://static.inaturalist.org/photos/506413688/medium.jpg,,,"Near North Side, Chicago, IL, USA",Kirtland's Warbler,Setophaga kirtlandii,Kirtland's Warbler,Aves,145230
281296259,e4685d54-012a-4dc4-8c74-fc86bb3ef40f,5562200,2025-05-15 19:29:53 +0200,https://www.inaturalist.org/observations/281296259,https://inaturalist-open-data.s3.amazonaws.com/photos/505293463/medium.jpg,,2,Montrose Point Bird Sanctuary,White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176
116518693,ea810a9b-f66e-4665-8f3c-314671d1051a,917650,2022-05-11 06:18:44 +0200,https://www.inaturalist.org/observations/116518693,https://inaturalist-open-data.s3.amazonaws.com/photos/196694179/medium.jpeg,,,"Chicago, IL 60640, USA",Wilson's Warbler,Cardellina pusilla,Wilson's Warbler,Aves,145276
249980077,3e5d2744-2498-4778-8d5a-b7ecc769c4f2,7704201,2024-11-01 09:39:06 +0100,https://www.inaturalist.org/observations/249980077,https://inaturalist-open-data.s3.amazonaws.com/photos/446975807/medium.jpeg,"Someday I will probably get over these guys enough to take fewer pictures of them, the way I am with robins and geese and the like. But they’re just so cute! (And now I’m interested in looking for hybrids and/or more examples of them hanging out with a completely different species.)",,"Roscoe Village, Chicago, IL, USA",White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
23436860,e5a81178-3845-4132-b5eb-40442fecddaf,417180,2019-04-27 20:47:57 +0200,https://www.inaturalist.org/observations/23436860,https://static.inaturalist.org/photos/36294951/medium.jpeg,,2,"Unnamed Road, Chicago, IL 60614, USA",Canada Goose,Branta canadensis,Canada Goose,Aves,7089
274725669,72fa1557-2afd-4222-ae8a-c7f77c5760fa,378120,2025-04-27 17:02:31 +0200,https://www.inaturalist.org/observations/274725669,https://inaturalist-open-data.s3.amazonaws.com/photos/493819415/medium.jpeg,,333,Chicago,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
293812196,c6223305-c76f-4c99-8094-6d52578e51a6,9389555,2025-06-29 20:18:01 +0200,https://www.inaturalist.org/observations/293812196,https://inaturalist-open-data.s3.amazonaws.com/photos/528791314/medium.jpg,,,"Ravenswood, Chicago, IL, USA",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
190833406,0f151905-e720-4922-ab88-99188d1c2b7d,1456981,2023-11-12 21:52:46 +0100,https://www.inaturalist.org/observations/190833406,https://inaturalist-open-data.s3.amazonaws.com/photos/334629541/medium.jpg,,3,"Lincoln Park Zoo, Chicago, IL, US",Hooded Merganser,Lophodytes cucullatus,Hooded Merganser,Aves,7109
44384465,ad95d42b-3bfb-4642-8938-6408da13f8f6,118471,2020-04-30 19:14:23 +0200,https://www.inaturalist.org/observations/44384465,https://inaturalist-open-data.s3.amazonaws.com/photos/70370873/medium.jpg,,," Montrose Point Bird Sanctuary, Chicago, IL, USA",Spotted Sandpiper,Actitis macularius,Spotted Sandpiper,Aves,72458
89530969,87ae309d-ee13-42e3-884f-e87aef0018e3,3093839,2021-08-01 21:39:09 +0200,https://www.inaturalist.org/observations/89530969,https://inaturalist-open-data.s3.amazonaws.com/photos/147856695/medium.jpeg,,,"5801 N Western Ave, Chicago, IL 60659, USA",Warbling Vireo,Vireo gilvus,Warbling Vireo,Aves,17394
149159302,285890b2-7ace-4665-8f03-c50931371f3a,280601,2023-02-19 20:27:26 +0100,https://www.inaturalist.org/observations/149159302,https://inaturalist-open-data.s3.amazonaws.com/photos/256982707/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Американский чиж,Spinus tristis,American Goldfinch,Aves,145310
236780958,c9c3b160-e826-4302-88e4-fec00fd95bdf,280601,2024-08-19 21:57:46 +0200,https://www.inaturalist.org/observations/236780958,https://inaturalist-open-data.s3.amazonaws.com/photos/421296630/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
109860352,71d61886-158c-409a-a337-bb4ae655942f,587735,2022-03-29 21:33:56 +0200,https://www.inaturalist.org/observations/109860352,https://inaturalist-open-data.s3.amazonaws.com/photos/185236389/medium.jpg,,3,"Lincoln Park, Chicago, Illinois, USA",Mallard,Anas platyrhynchos,Mallard,Aves,6930
143706465,b6630eb3-450c-49bb-a5a3-c5c7e25a2988,917650,2022-12-05 07:07:54 +0100,https://www.inaturalist.org/observations/143706465,https://inaturalist-open-data.s3.amazonaws.com/photos/246502821/medium.jpeg,,,"Cook County, US-IL, US",Red-breasted Merganser,Mergus serrator,Red-breasted Merganser,Aves,6996
7367550,350c966b-688f-4602-be52-4371128407a0,144442,2017-08-06 01:37:02 +0200,https://www.inaturalist.org/observations/7367550,https://inaturalist-open-data.s3.amazonaws.com/photos/9554690/medium.jpeg,,,"Chicago, IL 60640, USA",White-breasted Nuthatch,Sitta carolinensis,White-breasted Nuthatch,Aves,14801
239234552,b75ff03e-19bd-4290-aeb5-fd2353cf1b3f,2164440,2024-09-01 20:30:11 +0200,https://www.inaturalist.org/observations/239234552,https://inaturalist-open-data.s3.amazonaws.com/photos/426039178/medium.jpeg,,,"Cook County, IL, USA",Semipalmated Plover,Charadrius semipalmatus,Semipalmated Plover,Aves,4817
265598271,5bc57f73-9f44-4e1c-ac6e-1675ac6eb4cc,8865065,2025-03-16 21:19:03 +0100,https://www.inaturalist.org/observations/265598271,https://inaturalist-open-data.s3.amazonaws.com/photos/477095363/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",American Robin,Turdus migratorius,American Robin,Aves,12727
19433227,7f5607ff-7eab-4038-abbf-971baf1ba78b,257635,2019-01-05 04:47:43 +0100,https://www.inaturalist.org/observations/19433227,https://inaturalist-open-data.s3.amazonaws.com/photos/29895210/medium.jpg,Eastern Gray Squirrel (Sciurus carolinensis) LaBagh Woods Chicago Cook County IL December 2018 Week #49 Jeff Skrentny IMG_2835.JPG,,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
247366041,855c9f85-275a-480e-a49d-6edad017e10d,280601,2024-10-14 22:11:05 +0200,https://www.inaturalist.org/observations/247366041,https://inaturalist-open-data.s3.amazonaws.com/photos/441783918/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Eastern Phoebe,Sayornis phoebe,Eastern Phoebe,Aves,17008
38405068,75517532-f104-446a-9076-e126e6fbba5f,257635,2020-02-08 00:46:53 +0100,https://www.inaturalist.org/observations/38405068,https://inaturalist-open-data.s3.amazonaws.com/photos/61030452/medium.jpeg,,,"Harborside International Golf Course, South Deering, Chicago, Cook County, IL, USA",Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
227238703,2bc8d205-ce3f-4ea4-8f1a-788dfea26594,8331490,2024-07-05 05:59:19 +0200,https://www.inaturalist.org/observations/227238703,https://inaturalist-open-data.s3.amazonaws.com/photos/403102609/medium.jpg,,,"Ravenswood, Chicago, IL, USA",Brown Rat,Rattus norvegicus,Brown Rat,Mammalia,44576
104244744,c4b899a1-633a-4320-a181-a09af1bf47b1,257635,2022-01-03 05:05:56 +0100,https://www.inaturalist.org/observations/104244744,https://inaturalist-open-data.s3.amazonaws.com/photos/174646685/medium.jpeg,,,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
194542403,652b0e26-d565-483d-b654-22d36fce3fcb,280601,2023-12-22 02:03:25 +0100,https://www.inaturalist.org/observations/194542403,https://inaturalist-open-data.s3.amazonaws.com/photos/341991368/medium.jpeg,With Common Goldeneyes.,,"Jackson Park, Chicago, IL, USA",Greater Scaup,Aythya marila,Greater Scaup,Aves,7047
93330361,f0cb1082-025c-47f9-a2f0-dfd0b8ffbf65,4941047,2021-09-02 06:06:37 +0200,https://www.inaturalist.org/observations/93330361,https://static.inaturalist.org/photos/154672948/medium.jpg,,3,"W Ainslie St, Chicago, IL, US",Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
12927682,095079a3-b60d-47b0-9048-6240fe33e3be,634762,2018-05-29 18:30:26 +0200,https://www.inaturalist.org/observations/12927682,https://static.inaturalist.org/photos/18783084/medium.jpg,,,"Cook County, US-IL, US",Black-bellied Whistling-Duck,Dendrocygna autumnalis,Black-bellied Whistling-Duck,Aves,6893
62198520,1e7ed5dd-2ec1-4134-b42a-b64ed02dc30f,3093839,2020-10-10 16:54:47 +0200,https://www.inaturalist.org/observations/62198520,https://inaturalist-open-data.s3.amazonaws.com/photos/99623791/medium.jpeg,,,"5801 N Western Ave, Chicago, IL 60659, USA",European Starling,Sturnus vulgaris,European Starling,Aves,14850
140834665,34016070-455e-4e3e-996b-dd6748ef0815,1928743,2022-11-02 02:16:13 +0100,https://www.inaturalist.org/observations/140834665,https://inaturalist-open-data.s3.amazonaws.com/photos/241136959/medium.jpeg,,,"South Side, Chicago, IL, USA",European Starling,Sturnus vulgaris,European Starling,Aves,14850
184576515,59b3d5f7-31c1-42f9-bfe8-0063853e764a,7441616,2023-09-23 21:16:53 +0200,https://www.inaturalist.org/observations/184576515,https://inaturalist-open-data.s3.amazonaws.com/photos/322211181/medium.jpeg,Ducks,2,"Cook County, US-IL, US",Domestic Mallard,Anas platyrhynchos domesticus,Domestic Mallard,Aves,236935
39829278,80ac87a6-3abe-4ddd-9d32-58f98cd56a2e,917650,2020-03-11 05:40:23 +0100,https://www.inaturalist.org/observations/39829278,https://inaturalist-open-data.s3.amazonaws.com/photos/63229836/medium.jpg,,,"Cook County, US-IL, US",King Eider,Somateria spectabilis,King Eider,Aves,7030
